"term","label"
"http://purl.obolibrary.org/obo/HP_0034450","Decreased phytanic acid:pristanic acid ratio"
"http://purl.obolibrary.org/obo/HP_0034451","Rectovesical fistula"
"http://purl.obolibrary.org/obo/HP_0034452","Rectoureteral fistula"
"http://purl.obolibrary.org/obo/HP_0034453","Hypoplastic umbilicus"
"http://purl.obolibrary.org/obo/HP_0034454","Arachnoid granulation"
"http://purl.obolibrary.org/obo/HP_0034455","Increased CSF taurine concentration"
"http://purl.obolibrary.org/obo/HP_0034456","Elevated circulating glutathione concentration"
"http://purl.obolibrary.org/obo/HP_0034457","Hawkinsinuria"
"http://purl.obolibrary.org/obo/HP_0034458","Elevated urinary phenylpyruvic acid level"
"http://purl.obolibrary.org/obo/HP_0034460","Increased CSF uracil concentration"
"http://purl.obolibrary.org/obo/HP_0034461","Elevated urine kynurenine level"
"http://purl.obolibrary.org/obo/HP_0034462","Increased CSF L-alloisoleucine concentration"
"http://purl.obolibrary.org/obo/HP_0034463","Hydroxylysinemia"
"http://purl.obolibrary.org/obo/HP_0034464","Homocitrullinuria"
"http://purl.obolibrary.org/obo/HP_0034465","2-hydroxyadipic aciduria"
"http://purl.obolibrary.org/obo/HP_0034466","Homoargininuria"
"http://purl.obolibrary.org/obo/HP_0034467","Increased urinary cysteine level"
"http://purl.obolibrary.org/obo/HP_0034468","Gastric xanthoma"
"http://purl.obolibrary.org/obo/HP_0034469","Decreased stool elastase level"
"http://purl.obolibrary.org/obo/HP_0034470","Elevated stool chloride content"
"http://purl.obolibrary.org/obo/HP_0034471","Increased fecal coproporphyrin III:coproporphyrin I ratio"
"http://purl.obolibrary.org/obo/HP_0034472","Increased fecal harderoporphyrin"
"http://purl.obolibrary.org/obo/HP_0034473","Increased fecal heptacarboxylporphyrin"
"http://purl.obolibrary.org/obo/HP_0034474","Increased fecal pentacarboxylporphyrin"
"http://purl.obolibrary.org/obo/HP_0034475","Increased fecal isocoproporphyrin"
"http://purl.obolibrary.org/obo/HP_0034476","Positive fecal Clostridium botulinum test"
"http://purl.obolibrary.org/obo/HP_0034477","Perihepatic adhesions"
"http://purl.obolibrary.org/obo/HP_0034478","Dilated vas deferens"
"http://purl.obolibrary.org/obo/HP_0034479","Enlarged epididymis"
"http://purl.obolibrary.org/obo/HP_0034480","Absent epididymidis"
"http://purl.obolibrary.org/obo/HP_0034481","Atypical gestures"
"http://purl.obolibrary.org/obo/HP_0034482","Abnormal spinal cord physiology"
"http://purl.obolibrary.org/obo/HP_0034483","Bone marrow vacuolated lymphocytes"
"http://purl.obolibrary.org/obo/HP_0034484","Spinal cord calcifications"
"http://purl.obolibrary.org/obo/HP_0034485","Neuroepithelial cyst"
"http://purl.obolibrary.org/obo/HP_0034486","Reduced circulating interleukin 7 concentration"
"http://purl.obolibrary.org/obo/HP_0034487","Increased circulating interleukin 12 concentration"
"http://purl.obolibrary.org/obo/HP_0034488","Increased circulating interleukin 13 concentration"
"http://purl.obolibrary.org/obo/HP_0034489","Increased circulating interleukin 2 concentration"
"http://purl.obolibrary.org/obo/HP_0034490","Increased circulating interleukin 4 concentration"
"http://purl.obolibrary.org/obo/HP_0034491","Increased circulating interleukin 5 concentration"
"http://purl.obolibrary.org/obo/HP_0034492","Salpingitis"
"http://purl.obolibrary.org/obo/HP_0034493","Tubo-ovarian abscess"
"http://purl.obolibrary.org/obo/HP_0034494","Opacified paranasal sinuses"
"http://purl.obolibrary.org/obo/HP_0034495","Elevated brain glutamine level by MRS"
"http://purl.obolibrary.org/obo/HP_0034496","Abnormal brain glutamine level by MRS"
"http://purl.obolibrary.org/obo/HP_0034497","Increased urinary hexanoic acid level"
"http://purl.obolibrary.org/obo/HP_0034498","Hepatic focal nodular hyperplasia"
"http://purl.obolibrary.org/obo/HP_0034499","Increased bone marrow iron"
"http://purl.obolibrary.org/obo/HP_0034500","Glenoid fracture"
"http://purl.obolibrary.org/obo/HP_0034501","Widened mediastinum"
"http://purl.obolibrary.org/obo/HP_0034502","Narrow mediastinum"
"http://purl.obolibrary.org/obo/HP_0034503","Ovarian torsion"
"http://purl.obolibrary.org/obo/HP_0034504","Septate gallbladder"
"http://purl.obolibrary.org/obo/HP_0034505","Gallbladder wall thickening"
"http://purl.obolibrary.org/obo/HP_0034506","Gallbladder enlargement"
"http://purl.obolibrary.org/obo/HP_0034507","Gallbladder mass"
"http://purl.obolibrary.org/obo/HP_0034508","Fingerprint bodies"
"http://purl.obolibrary.org/obo/HP_0034509","Spheroid bodies"
"http://purl.obolibrary.org/obo/HP_0034510","Abnormal muscle tissue enzyme activity or level"
"http://purl.obolibrary.org/obo/HP_0034511","Reduced muscle aconitase activity"
"http://purl.obolibrary.org/obo/HP_0034512","Transitional-cell carcinoma of the ureter"
"http://purl.obolibrary.org/obo/HP_0034513","Increased circulating Interferon-alpha concentration"
"http://purl.obolibrary.org/obo/HP_0034514","Liver hamartoma"
"http://purl.obolibrary.org/obo/HP_0034515","Ameloblastoma"
"http://purl.obolibrary.org/obo/HP_0034517","Pretibial hyperpigmentation"
"http://purl.obolibrary.org/obo/HP_0034518","Gingival fragility"
"http://purl.obolibrary.org/obo/HP_0034519","Muscle fiber fuchsinophilic inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0034520","Esophageal myenteric plexus degeneration"
"http://purl.obolibrary.org/obo/HP_0034521","Periorificial hyperkeratosis"
"http://purl.obolibrary.org/obo/HP_0034522","Eosinophilic lymph node infiltration"
"http://purl.obolibrary.org/obo/HP_0034523","Blood parasite"
"http://purl.obolibrary.org/obo/HP_0034524","Bloodstream trypomastigotes"
"http://purl.obolibrary.org/obo/HP_0034525","Adamantinoma"
"http://purl.obolibrary.org/obo/HP_0034526","Abnormal enzyme activity in muscle tissue"
"http://purl.obolibrary.org/obo/HP_0034527","Reduced muscle phosphoglycerate kinase activity"
"http://purl.obolibrary.org/obo/HP_0034528","Reduced fibroblast type III procollagen synthesis"
"http://purl.obolibrary.org/obo/HP_0034529","Reduced muscle myoadenylate deaminase activity"
"http://purl.obolibrary.org/obo/HP_0034530","Bent long bone"
"http://purl.obolibrary.org/obo/HP_0034531","Tracheal rupture"
"http://purl.obolibrary.org/obo/HP_0034532","Increased myocardial glycogen content"
"http://purl.obolibrary.org/obo/HP_0034541","Reduced bone-marrow megakaryocyte size"
"http://purl.obolibrary.org/obo/HP_0034542","Hairshafts with longitudinal grooves"
"http://purl.obolibrary.org/obo/HP_0034543","Mycobacterium bacteremia"
"http://purl.obolibrary.org/obo/HP_0034544","Decreased delta-aminolevulinate dehydratase activity"
"http://purl.obolibrary.org/obo/HP_0034545","Elevated circulating pancreatic secretory trypsin inhibitor activity"
"http://purl.obolibrary.org/obo/HP_0034546","Presence of uterus in 46,XY individual"
"http://purl.obolibrary.org/obo/HP_0034547","Intraluminal meconium calcification"
"http://purl.obolibrary.org/obo/HP_0034548","Portal vein hypoplasia"
"http://purl.obolibrary.org/obo/HP_0034549","Adrenal leiomyoma"
"http://purl.obolibrary.org/obo/HP_0034550","Small intestinal lymphoplasmacytic infiltrate"
"http://purl.obolibrary.org/obo/HP_0034552","Abnormal peroxisomal morphology"
"http://purl.obolibrary.org/obo/HP_0034553","Absence of peroxisomes"
"http://purl.obolibrary.org/obo/HP_0034554","Paucity of peroxisomes"
"http://purl.obolibrary.org/obo/HP_0034555","Reduced sulfide:quinone oxidoreductase activity"
"http://purl.obolibrary.org/obo/HP_0034557","Rhabdoid tumor"
"http://purl.obolibrary.org/obo/HP_0034558","Rhabdoid tumor of the ovary"
"http://purl.obolibrary.org/obo/HP_0034559","Cardiac rhabdoid tumor"
"http://purl.obolibrary.org/obo/HP_0034560","Malignant rhabdoid tumor of the bladder"
"http://purl.obolibrary.org/obo/HP_0034561","Malignant rhabdoid tumor of liver"
"http://purl.obolibrary.org/obo/HP_0034562","Malignant rhabdoid tumor of muscle"
"http://purl.obolibrary.org/obo/HP_0034563","Neck teratoma"
"http://purl.obolibrary.org/obo/HP_0034564","Kidney teratoma"
"http://purl.obolibrary.org/obo/HP_0034565","Elevated urinary 5-amino-4-imidazolecarboxamide-riboside level"
"http://purl.obolibrary.org/obo/HP_0034566","Aplasia of posterior communicating artery"
"http://purl.obolibrary.org/obo/HP_0034567","Optic pit"
"http://purl.obolibrary.org/obo/HP_0034570","Thickened intrahepatic portal venules"
"http://purl.obolibrary.org/obo/HP_0034571","Ovarian fibrosis"
"http://purl.obolibrary.org/obo/HP_0034572","Pigment incontinence"
"http://purl.obolibrary.org/obo/HP_0034573","Abnormal epidermal protein expression"
"http://purl.obolibrary.org/obo/HP_0034574","Reduced epidermal keratin 10 protein expression"
"http://purl.obolibrary.org/obo/HP_0034575","Reduced epidermal collagen IV protein expression"
"http://purl.obolibrary.org/obo/HP_0034576","Reduced epidermal bullous pemphigoid antigen 1 protein expression"
"http://purl.obolibrary.org/obo/HP_0034577","Reduced epidermal collagen VII protein expression"
"http://purl.obolibrary.org/obo/HP_0034578","Reduced epidermal collagen XVII protein expression"
"http://purl.obolibrary.org/obo/HP_0034579","Reduced epidermal integrin alpha6beta4 protein expression"
"http://purl.obolibrary.org/obo/HP_0034580","Reduced epidermal plectin protein expression"
"http://purl.obolibrary.org/obo/HP_0034581","Bloodstream Trypanosoma cruzi"
"http://purl.obolibrary.org/obo/HP_0034582","Abnormal lymph node cell composition"
"http://purl.obolibrary.org/obo/HP_0034583","Lipid-laden lymph node macrophages"
"http://purl.obolibrary.org/obo/HP_0034584","Abnormal pancreatic acinus morphology"
"http://purl.obolibrary.org/obo/HP_0034585","Cochlear nerve hypoplasia"
"http://purl.obolibrary.org/obo/HP_0034586","Glutathionuria"
"http://purl.obolibrary.org/obo/HP_0034587","Nevus psiloliparus"
"http://purl.obolibrary.org/obo/HP_0034588","Crypt hyperplasia"
"http://purl.obolibrary.org/obo/HP_0034589","Increased circulating dehydroepiandrosterone-sulfate concentration"
"http://purl.obolibrary.org/obo/HP_0034590","Abnormal circulating thyroxine-binding globulin concentration"
"http://purl.obolibrary.org/obo/HP_0034591","Decreased circulating thyroxine-binding globulin concentration"
"http://purl.obolibrary.org/obo/HP_0034592","Elevated circulating beta-aminoisobutyric acid concentration"
"http://purl.obolibrary.org/obo/HP_0034593","Elevated circulating dihydrouracil concentration"
"http://purl.obolibrary.org/obo/HP_0034594","Elevated circulating dihydrothymine concentration"
"http://purl.obolibrary.org/obo/HP_0034595","Elevated circulating N-carbamoyl-beta-alanine concentration"
"http://purl.obolibrary.org/obo/HP_0034596","Elevated ciculating 5-hydroxymethyluracil concentration"
"http://purl.obolibrary.org/obo/HP_0034597","Decreased CSF creatinine concentration"
"http://purl.obolibrary.org/obo/HP_0034598","Elevated urinary creatine level"
"http://purl.obolibrary.org/obo/HP_0034599","Decreased circulating biotin concentration"
"http://purl.obolibrary.org/obo/HP_0034600","Elevated circulating thrombopoietin concentration"
"http://purl.obolibrary.org/obo/HP_0034601","Decreased circulating C1q concentration"
"http://purl.obolibrary.org/obo/HP_0034602","Decreased circulating apolipoprotein A-II concentration"
"http://purl.obolibrary.org/obo/HP_0034603","Elevated circulating CA19-9 concentration"
"http://purl.obolibrary.org/obo/HP_0034604","Elevated circulating DOPA concentration"
"http://purl.obolibrary.org/obo/HP_0034605","Elevated CSF DOPA concentration"
"http://purl.obolibrary.org/obo/HP_0034606","Elevated circulating porphyrin concentration"
"http://purl.obolibrary.org/obo/HP_0034607","Decreased circulating 17-hydroxyprogesterone concentration"
"http://purl.obolibrary.org/obo/HP_0034608","Decreased circulating transcobalamin II concentration"
"http://purl.obolibrary.org/obo/HP_0034609","Polychromasia"
"http://purl.obolibrary.org/obo/HP_0034610","Decreased circulating myo-inositol concentration"
"http://purl.obolibrary.org/obo/HP_0034611","Elevated circulating arabinitol concentration"
"http://purl.obolibrary.org/obo/HP_0034612","Elevated urine arabitol level"
"http://purl.obolibrary.org/obo/HP_0034613","Elevated urine erythritol level"
"http://purl.obolibrary.org/obo/HP_0034614","Elevated circulating erythritol concentration"
"http://purl.obolibrary.org/obo/HP_0034615","Reduced circulating matrix metalloproteinase 2 concentration"
"http://purl.obolibrary.org/obo/HP_0034616","Abnormal circulating coenzyme concentration"
"http://purl.obolibrary.org/obo/HP_0034617","Elevated circulating S-adenosyl methionine concentration"
"http://purl.obolibrary.org/obo/HP_0034618","Abnormal circulating membrane cofactor protein concentration"
"http://purl.obolibrary.org/obo/HP_0034619","Decreased circulating membrane cofactor protein concentration"
"http://purl.obolibrary.org/obo/HP_0034620","Elevated circulating membrane cofactor protein concentration"
"http://purl.obolibrary.org/obo/HP_0034621","Hepatic xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034622","Adrenal xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034623","Splenic xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034624","Spinal cord xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034625","Brain xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034626","Pulmonary xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034627","Bone marrow xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034628","Lymph node xanthomatosis"
"http://purl.obolibrary.org/obo/HP_0034629","Xanthoma of bone"
"http://purl.obolibrary.org/obo/HP_0034633","Reduced muscle enolase activity"
"http://purl.obolibrary.org/obo/HP_0034635","Muscle fiber granulofilamentous inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0034636","Bone marrow myeloid vacuolization"
"http://purl.obolibrary.org/obo/HP_0034637","Pulmonary cylindroma"
"http://purl.obolibrary.org/obo/HP_0034638","Colonic fibrinopurulent exudate"
"http://purl.obolibrary.org/obo/HP_0034639","Bloodstream microfilaria"
"http://purl.obolibrary.org/obo/HP_0034640","Skin infectious agent"
"http://purl.obolibrary.org/obo/HP_0034641","Dermal microfilaria"
"http://purl.obolibrary.org/obo/HP_0034642","Dermal papillary IgA deposition"
"http://purl.obolibrary.org/obo/HP_0034643","Dermal immune complex deposition"
"http://purl.obolibrary.org/obo/HP_0034644","Abnormal liver metabolite concentration"
"http://purl.obolibrary.org/obo/HP_0034645","Hepatic polyglucosan accumulation"
"http://purl.obolibrary.org/obo/HP_0034646","Urinary bladder neurofibroma"
"http://purl.obolibrary.org/obo/HP_0034647","Synovial granuloma"
"http://purl.obolibrary.org/obo/HP_0034648","Elevated urine fumaric acid level"
"http://purl.obolibrary.org/obo/HP_0034649","Elevated urine N-acetylaspartic acid level"
"http://purl.obolibrary.org/obo/HP_0034650","Elevated urine suberylglycine level"
"http://purl.obolibrary.org/obo/HP_0034651","Elevated urine phenylpropionylglycine level"
"http://purl.obolibrary.org/obo/HP_0034652","Elevated urine octenedioic acid level"
"http://purl.obolibrary.org/obo/HP_0034653","Monocarboxylic aciduria"
"http://purl.obolibrary.org/obo/HP_0034654","Elevated urine octanoic acid level"
"http://purl.obolibrary.org/obo/HP_0034655","Elevated urine glutaconic acid level"
"http://purl.obolibrary.org/obo/HP_0034656","Elevated urine 3-hydroxyglutaric level"
"http://purl.obolibrary.org/obo/HP_0034657","Elevated urine malonic acid level"
"http://purl.obolibrary.org/obo/HP_0034658","Elevated urine propionylglycine level"
"http://purl.obolibrary.org/obo/HP_0034659","Elevated urine tiglylglycine level"
"http://purl.obolibrary.org/obo/HP_0034660","Elevated urine 2-methylacetoacetic acid level"
"http://purl.obolibrary.org/obo/HP_0034661","Elevated urine 3-hydroxypropionic acid level"
"http://purl.obolibrary.org/obo/HP_0034662","Elevated urine 2-methylcitric acid level"
"http://purl.obolibrary.org/obo/HP_0034663","Elevated urine 4-hydroxyisovaleric acid level"
"http://purl.obolibrary.org/obo/HP_0034664","Elevated urine 2-hydroxy-3-methylvaleric acid level"
"http://purl.obolibrary.org/obo/HP_0034665","Shoulder contracture"
"http://purl.obolibrary.org/obo/HP_0034666","Shoulder extension contracture"
"http://purl.obolibrary.org/obo/HP_0034667","Thumb extension contracture"
"http://purl.obolibrary.org/obo/HP_0034668","Tongue myxoma"
"http://purl.obolibrary.org/obo/HP_0034669","Abnormal knee morphology"
"http://purl.obolibrary.org/obo/HP_0034670","Abnormal knee physiology"
"http://purl.obolibrary.org/obo/HP_0034671","Knee contracture"
"http://purl.obolibrary.org/obo/HP_0034672","Knee extension contracture"
"http://purl.obolibrary.org/obo/HP_0034673","Abnormal ankle morphology"
"http://purl.obolibrary.org/obo/HP_0034674","Abnormal ankle physiology"
"http://purl.obolibrary.org/obo/HP_0034675","Toe joint contracture"
"http://purl.obolibrary.org/obo/HP_0034676","Extension contracture of toe"
"http://purl.obolibrary.org/obo/HP_0034677","Ankle contracture"
"http://purl.obolibrary.org/obo/HP_0034678","Forefoot pronation contracture"
"http://purl.obolibrary.org/obo/HP_0034679","Forefoot supination contracture"
"http://purl.obolibrary.org/obo/HP_0034680","Forefoot adduction contracture"
"http://purl.obolibrary.org/obo/HP_0034681","Finger joint contracture"
"http://purl.obolibrary.org/obo/HP_0034682","Extension contracture of finger"
"http://purl.obolibrary.org/obo/HP_0034683","Reduced muscle telethonin level"
"http://purl.obolibrary.org/obo/HP_0034684","Abnormal enzyme concentration or activity"
"http://purl.obolibrary.org/obo/HP_0034685","Abnormal liver enzyme activity or concentration"
"http://purl.obolibrary.org/obo/HP_0034686","Reduced hepatic urocanase activity"
"http://purl.obolibrary.org/obo/HP_0034687","Impaired cerebroside sulfate hydrolysis"
"http://purl.obolibrary.org/obo/HP_0034688","Reduced peroxisomal glutaryl-CoA oxidase activity"
"http://purl.obolibrary.org/obo/HP_0034689","Reduced sterol 27-hydroxylase activity"
"http://purl.obolibrary.org/obo/HP_0034690","Reduced short-chain acyl-CoA dehydrogenase activity"
"http://purl.obolibrary.org/obo/HP_0034691","Reduced 3-phosphoglycerate dehydrogenase activity"
"http://purl.obolibrary.org/obo/HP_0034692","Elongated mitochondria"
"http://purl.obolibrary.org/obo/HP_0034693","Reduced hepatic methionine adenosyltransferase activity"
"http://purl.obolibrary.org/obo/HP_0034694","Substantia nigra dopaminergic neuron loss"
"http://purl.obolibrary.org/obo/HP_0034696","Intramuscular lipoma"
"http://purl.obolibrary.org/obo/HP_0034697","Cutaneous telangiectasia"
"http://purl.obolibrary.org/obo/HP_0034698","Abnormal aromatase activity"
"http://purl.obolibrary.org/obo/HP_0034699","Elevated aromatase activity"
"http://purl.obolibrary.org/obo/HP_0034700","Reduced aromatase activity"
"http://purl.obolibrary.org/obo/HP_0034701","Corneal amyloidosis"
"http://purl.obolibrary.org/obo/HP_0034702","Abnormal keratinocyte morphology"
"http://purl.obolibrary.org/obo/HP_0034703","Keratinocyte vacuolization"
"http://purl.obolibrary.org/obo/HP_0034704","Parotid gland adenocarcinoma"
"http://purl.obolibrary.org/obo/HP_0034705","Pulmonary vasculitis"
"http://purl.obolibrary.org/obo/HP_0034706","Reduced hepatic D-glycerate kinase activity"
"http://purl.obolibrary.org/obo/HP_0034707","Lymph-node hemophagocytosis"
"http://purl.obolibrary.org/obo/HP_0034708","Superior pubic ramus hypoplasia"
"http://purl.obolibrary.org/obo/HP_0034709","Uterine adenofibroma"
"http://purl.obolibrary.org/obo/HP_0034710","Pulmonary hamartoma"
"http://purl.obolibrary.org/obo/HP_0034711","Peripheral axonal distension"
"http://purl.obolibrary.org/obo/HP_0034712","Decreased circulating alpha-mannosidase activity"
"http://purl.obolibrary.org/obo/HP_0034713","Abnormal hepatocyte morphology"
"http://purl.obolibrary.org/obo/HP_0034714","Hepatic melanin-like lysosomal pigmentation"
"http://purl.obolibrary.org/obo/HP_0034715","Reduced uroporphyrinogen decarboxylase activity"
"http://purl.obolibrary.org/obo/HP_0034716","Reduced heme oxygenase activity"
"http://purl.obolibrary.org/obo/HP_0034717","Swollen achromatic neurons in the cerebral cortex"
"http://purl.obolibrary.org/obo/HP_0034718","Vacuolated hepatocytes"
"http://purl.obolibrary.org/obo/HP_0034719","Lack of oocyte pronucleus formation"
"http://purl.obolibrary.org/obo/HP_0034720","Self-healing squamous epithelioma"
"http://purl.obolibrary.org/obo/HP_0034721","Elevated circulating pristanic acid concentration"
"http://purl.obolibrary.org/obo/HP_0034722","Sarcoplasmic bodies"
"http://purl.obolibrary.org/obo/HP_0034723","Elevated CSF hydroxyproline concentration"
"http://purl.obolibrary.org/obo/HP_0034724","Reduced CSF cystine concentration"
"http://purl.obolibrary.org/obo/HP_0034725","Abnormal circulating beta-mannosidase activity"
"http://purl.obolibrary.org/obo/HP_0034726","Elevated circulating beta-mannosidase activity"
"http://purl.obolibrary.org/obo/HP_0034727","Reduced circulating alpha-L-fucosidase activity"
"http://purl.obolibrary.org/obo/HP_0034728","Abnormal circulating alpha-L-fucosidase activity"
"http://purl.obolibrary.org/obo/HP_0034729","Elevated circulating alpha-L-fucosidase activity"
"http://purl.obolibrary.org/obo/HP_0034730","Elevated circulating S-adenosyl-L-homocysteine concentration"
"http://purl.obolibrary.org/obo/HP_0034731","Elevated circulating S-adenosyl-L-methionine concentration"
"http://purl.obolibrary.org/obo/HP_0034732","Exercise-triggered malignant hyperthermia"
"http://purl.obolibrary.org/obo/HP_0034733","Anesthesic-triggered malignant hyperthermia"
"http://purl.obolibrary.org/obo/HP_0034734","Elevated CSF argininosuccinic acid concentration"
"http://purl.obolibrary.org/obo/HP_0034735","Elevated CSF aspartylglucosamine concentration"
"http://purl.obolibrary.org/obo/HP_0034736","Elevated circulating alpha-oxoadipic acid concentration"
"http://purl.obolibrary.org/obo/HP_0034737","Abnormal erythrocyte metabolite concentration"
"http://purl.obolibrary.org/obo/HP_0034738","Reduced erythrocyte glutathione concentration"
"http://purl.obolibrary.org/obo/HP_0034739","Elevated CSF sarcosine concentration"
"http://purl.obolibrary.org/obo/HP_0034740","Reduced CSF methionine concentration"
"http://purl.obolibrary.org/obo/HP_0034741","Elevated circulating homoarginine concentration"
"http://purl.obolibrary.org/obo/HP_0034742","Elevated urinary formiminoglutamic acid level"
"http://purl.obolibrary.org/obo/HP_0034743","Elevated CSF proline concentration"
"http://purl.obolibrary.org/obo/HP_0034744","Elevated urinary S-sulfocysteine level"
"http://purl.obolibrary.org/obo/HP_0034745","Elevated circulating S-sulfocysteine concentration"
"http://purl.obolibrary.org/obo/HP_0034746","Sertoli cell hyperplasia"
"http://purl.obolibrary.org/obo/HP_0034747","CSF infectious agent"
"http://purl.obolibrary.org/obo/HP_0034748","CSF mycobacteria"
"http://purl.obolibrary.org/obo/HP_0034749","Fungal bloodstream infection"
"http://purl.obolibrary.org/obo/HP_0034750","Supraclavicular lymphadenopathy"
"http://purl.obolibrary.org/obo/HP_0034751","Inguinal lymphadenopathy"
"http://purl.obolibrary.org/obo/HP_0034752","Axillary lymphadenopathy"
"http://purl.obolibrary.org/obo/HP_0034753","Positive Murphy sign"
"http://purl.obolibrary.org/obo/HP_0034754","Bilious emesis"
"http://purl.obolibrary.org/obo/HP_0034760","Reduced epidermal extracellular matrix protein 1 protein expression"
"http://purl.obolibrary.org/obo/HP_0034761","Neurofibroma by anatomical location"
"http://purl.obolibrary.org/obo/HP_0034762","Tongue neurofibroma"
"http://purl.obolibrary.org/obo/HP_0034763","Cardiac neurofibroma"
"http://purl.obolibrary.org/obo/HP_0034764","Gastric neurofibroma"
"http://purl.obolibrary.org/obo/HP_0034765","Renal neurofibroma"
"http://purl.obolibrary.org/obo/HP_0034766","Muscle fiber polyglucosan inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0034767","Abnormal rete ridge morphology"
"http://purl.obolibrary.org/obo/HP_0034768","Rete ridge elongation"
"http://purl.obolibrary.org/obo/HP_0034769","Pulmonary Langerhans cell histiocytosis"
"http://purl.obolibrary.org/obo/HP_0034770","Lumbar hypolordosis"
"http://purl.obolibrary.org/obo/HP_0034771","Battle sign"
"http://purl.obolibrary.org/obo/HP_0034772","Decreased skull base length"
"http://purl.obolibrary.org/obo/HP_0034773","Oscillopsia"
"http://purl.obolibrary.org/obo/HP_0034774","Decreased blink rate"
"http://purl.obolibrary.org/obo/HP_0034775","Abnormal blink rate"
"http://purl.obolibrary.org/obo/HP_0034776","Elevated blink rate"
"http://purl.obolibrary.org/obo/HP_0034777","Purulent sputum"
"http://purl.obolibrary.org/obo/HP_0034781","Purulent parotid gland drainage"
"http://purl.obolibrary.org/obo/HP_0034782","Obstipation"
"http://purl.obolibrary.org/obo/HP_0034783","Posttussive emesis"
"http://purl.obolibrary.org/obo/HP_0034784","Vasculitis by anatomical site"
"http://purl.obolibrary.org/obo/HP_0034785","Vasculitis by histology"
"http://purl.obolibrary.org/obo/HP_0034786","Leukocytoclastic vasculitis"
"http://purl.obolibrary.org/obo/HP_0034787","Accumulation of lipid droplets in small-bowel enterocytes"
"http://purl.obolibrary.org/obo/HP_0034788","Pericardial friction rub"
"http://purl.obolibrary.org/obo/HP_0034789","Muscular vasculitis"
"http://purl.obolibrary.org/obo/HP_0034790","Abnormal muscle succinate dehydrogenase staining"
"http://purl.obolibrary.org/obo/HP_0034791","Increased muscle succinate dehydrogenase staining"
"http://purl.obolibrary.org/obo/HP_0034792","Decreased muscle succinate dehydrogenase staining"
"http://purl.obolibrary.org/obo/HP_0034793","Small intestinal hamartoma"
"http://purl.obolibrary.org/obo/HP_0034794","Pyriform sperm head"
"http://purl.obolibrary.org/obo/HP_0034795","Excess residual spermatozoal cytoplasm"
"http://purl.obolibrary.org/obo/HP_0034796","Cardiomyocyte hyaline bodies"
"http://purl.obolibrary.org/obo/HP_0034797","Hepatic hemophagocytosis"
"http://purl.obolibrary.org/obo/HP_0034798","CSF hemophagocytosis"
"http://purl.obolibrary.org/obo/HP_0034799","Splenic hemophagocytosis"
"http://purl.obolibrary.org/obo/HP_0034800","Urinary bladder granulomatosis"
"http://purl.obolibrary.org/obo/HP_0034801","Epidermal necrosis"
"http://purl.obolibrary.org/obo/HP_0034803","Hemolacria"
"http://purl.obolibrary.org/obo/HP_0034804","Corneal foreign body sensation"
"http://purl.obolibrary.org/obo/HP_0034805","Buttock pain"
"http://purl.obolibrary.org/obo/HP_0034806","Vaginal foreign body sensation"
"http://purl.obolibrary.org/obo/HP_0034807","Paroxysmal nocturnal dyspnea"
"http://purl.obolibrary.org/obo/HP_0034808","Eyelid pain"
"http://purl.obolibrary.org/obo/HP_0034809","Abnormal sperm physiology"
"http://purl.obolibrary.org/obo/HP_0034810","Small acrosomal area"
"http://purl.obolibrary.org/obo/HP_0034811","Bent sperm flagella"
"http://purl.obolibrary.org/obo/HP_0034812","Spermiation failure"
"http://purl.obolibrary.org/obo/HP_0034813","Hypospermatogenesis"
"http://purl.obolibrary.org/obo/HP_0034814","Conjunctival membrane"
"http://purl.obolibrary.org/obo/HP_0034815","Extreme oligozoospermia"
"http://purl.obolibrary.org/obo/HP_0034816","Mild oligozoospermia"
"http://purl.obolibrary.org/obo/HP_0034817","Moderate oligozoospermia"
"http://purl.obolibrary.org/obo/HP_0034818","Severe oligozoospermia"
"http://purl.obolibrary.org/obo/HP_0034819","Iris nodule"
"http://purl.obolibrary.org/obo/HP_0034820","Koeppe nodules"
"http://purl.obolibrary.org/obo/HP_0034821","Bussaca nodules"
"http://purl.obolibrary.org/obo/HP_0034822","Abnormal CSF ion concentration"
"http://purl.obolibrary.org/obo/HP_0034823","Decreased CSF copper concentration"
"http://purl.obolibrary.org/obo/HP_0034824","Diffuse pulmonary lymphoid hyperplasia"
"http://purl.obolibrary.org/obo/HP_0034828","Reduced muscle laminin alpha-2 chain staining"
"http://purl.obolibrary.org/obo/HP_0034829","Adrenal cortical sclerosis"
"http://purl.obolibrary.org/obo/HP_0034830","Reduced hepatic fructose-1,6-phosphate aldolase activity"
"http://purl.obolibrary.org/obo/HP_0034831","Pancreatic hamartoma"
"http://purl.obolibrary.org/obo/HP_0034832","Liver angiomyolipoma"
