Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8,Path Node 9,Path Node 10,Path Node 11,Path Node 12,Path Node 13
http://purl.obolibrary.org/obo/HP_0034003,Broad medial eyebrow,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0011229,http://purl.obolibrary.org/obo/HP_0034003,,,,
http://purl.obolibrary.org/obo/HP_0002223,Absent eyebrow,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0100840,http://purl.obolibrary.org/obo/HP_0002223,,,,
http://purl.obolibrary.org/obo/HP_0045074,Thin eyebrow,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0100840,http://purl.obolibrary.org/obo/HP_0045074,,,,
http://purl.obolibrary.org/obo/HP_0045075,Sparse eyebrow,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000534,http://purl.obolibrary.org/obo/HP_0100840,http://purl.obolibrary.org/obo/HP_0045075,,,,
http://purl.obolibrary.org/obo/HP_0001092,Absent lacrimal punctum,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,http://purl.obolibrary.org/obo/HP_0001092,,,,
http://purl.obolibrary.org/obo/HP_0007820,Lacrimal punctal atresia,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,http://purl.obolibrary.org/obo/HP_0007820,,,,
http://purl.obolibrary.org/obo/HP_0007892,Hypoplasia of the lacrimal punctum,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,http://purl.obolibrary.org/obo/HP_0007892,,,,
http://purl.obolibrary.org/obo/HP_0010748,Ectopic lacrimal punctum,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,http://purl.obolibrary.org/obo/HP_0010748,,,,
http://purl.obolibrary.org/obo/HP_0025572,Punctal stenosis,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,http://purl.obolibrary.org/obo/HP_0025572,,,,
http://purl.obolibrary.org/obo/HP_0032514,Supernumerary lacrimal punctum,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011479,http://purl.obolibrary.org/obo/HP_0032514,,,,
http://purl.obolibrary.org/obo/HP_0000564,Lacrimal duct atresia,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011481,http://purl.obolibrary.org/obo/HP_0000564,,,,
http://purl.obolibrary.org/obo/HP_0000579,Nasolacrimal duct obstruction,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011481,http://purl.obolibrary.org/obo/HP_0000579,,,,
http://purl.obolibrary.org/obo/HP_0007900,Hypoplastic lacrimal duct,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011481,http://purl.obolibrary.org/obo/HP_0007900,,,,
http://purl.obolibrary.org/obo/HP_0007925,Lacrimal duct aplasia,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011481,http://purl.obolibrary.org/obo/HP_0007925,,,,
http://purl.obolibrary.org/obo/HP_0007993,Malformed lacrimal duct,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011481,http://purl.obolibrary.org/obo/HP_0007993,,,,
http://purl.obolibrary.org/obo/HP_0007734,Enlarged lacrimal glands,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011482,http://purl.obolibrary.org/obo/HP_0007734,,,,
http://purl.obolibrary.org/obo/HP_0008038,Aplastic/hypoplastic lacrimal glands,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_0011482,http://purl.obolibrary.org/obo/HP_0008038,,,,
http://purl.obolibrary.org/obo/HP_0500034,Nasolacrimal sac obstruction,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_3000066,http://purl.obolibrary.org/obo/HP_0500034,,,,
http://purl.obolibrary.org/obo/HP_0500037,Nasolacrimal sac epithelial papillary carcinoma,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_3000066,http://purl.obolibrary.org/obo/HP_0500037,,,,
http://purl.obolibrary.org/obo/HP_0500047,Nasolacrimal sac lymphoma,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0030669,http://purl.obolibrary.org/obo/HP_0000614,http://purl.obolibrary.org/obo/HP_3000066,http://purl.obolibrary.org/obo/HP_0500047,,,,
http://purl.obolibrary.org/obo/HP_0025605,Lid lag on downgaze,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031785,http://purl.obolibrary.org/obo/HP_0025605,,,,
http://purl.obolibrary.org/obo/HP_0030826,Eyelid fasciculation,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031785,http://purl.obolibrary.org/obo/HP_0030826,,,,
http://purl.obolibrary.org/obo/HP_0031786,Cogan lid twitch,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031785,http://purl.obolibrary.org/obo/HP_0031786,,,,
http://purl.obolibrary.org/obo/HP_0032029,Floppy eyelid,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032029,,,,
http://purl.obolibrary.org/obo/HP_0032030,Lateral canthal tendon laxity,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032030,,,,
http://purl.obolibrary.org/obo/HP_0032031,Medial canthal tendon laxity,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032031,,,,
http://purl.obolibrary.org/obo/HP_0032032,Horizontal eyelid laxity,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032032,,,,
http://purl.obolibrary.org/obo/HP_0032033,Vertical eyelid laxity,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032033,,,,
http://purl.obolibrary.org/obo/HP_0032034,Upper eyelid laxity,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032034,,,,
http://purl.obolibrary.org/obo/HP_0032035,Lower eyelid laxity,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000315,http://purl.obolibrary.org/obo/HP_0032039,http://purl.obolibrary.org/obo/HP_0032040,http://purl.obolibrary.org/obo/HP_0031879,http://purl.obolibrary.org/obo/HP_0031880,http://purl.obolibrary.org/obo/HP_0032035,,,,
http://purl.obolibrary.org/obo/HP_0010643,Midnasal atresia,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0005105,http://purl.obolibrary.org/obo/HP_0010640,http://purl.obolibrary.org/obo/HP_0010641,http://purl.obolibrary.org/obo/HP_0010644,http://purl.obolibrary.org/obo/HP_0010643,,,,
http://purl.obolibrary.org/obo/HP_0010941,Aplasia of the nasal bone,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000366,http://purl.obolibrary.org/obo/HP_0005105,http://purl.obolibrary.org/obo/HP_0010937,http://purl.obolibrary.org/obo/HP_0010939,http://purl.obolibrary.org/obo/HP_0010940,http://purl.obolibrary.org/obo/HP_0010941,,,,
http://purl.obolibrary.org/obo/HP_0007188,Congenital facial diplegia,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000301,http://purl.obolibrary.org/obo/HP_0030319,http://purl.obolibrary.org/obo/HP_0010628,http://purl.obolibrary.org/obo/HP_0001349,http://purl.obolibrary.org/obo/HP_0007188,,,,
http://purl.obolibrary.org/obo/HP_0045085,Atrophy of masseter muscle,8,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0011799,http://purl.obolibrary.org/obo/HP_0000301,http://purl.obolibrary.org/obo/HP_0045037,http://purl.obolibrary.org/obo/HP_0410011,http://purl.obolibrary.org/obo/HP_3000005,http://purl.obolibrary.org/obo/HP_0045085,,,,
http://purl.obolibrary.org/obo/HP_0000161,Median cleft upper lip,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000204,http://purl.obolibrary.org/obo/HP_0000161,,,
http://purl.obolibrary.org/obo/HP_0009101,Submucous cleft lip,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000204,http://purl.obolibrary.org/obo/HP_0009101,,,
http://purl.obolibrary.org/obo/HP_0011340,Incomplete cleft of the upper lip,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000204,http://purl.obolibrary.org/obo/HP_0011340,,,
http://purl.obolibrary.org/obo/HP_5201009,Complete cleft of the upper lip,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000204,http://purl.obolibrary.org/obo/HP_5201009,,,
http://purl.obolibrary.org/obo/HP_5201010,Microform cleft of the upper lip,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000204,http://purl.obolibrary.org/obo/HP_5201010,,,
http://purl.obolibrary.org/obo/HP_0000289,Broad philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0000289,,,
http://purl.obolibrary.org/obo/HP_0000319,Smooth philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0000319,,,
http://purl.obolibrary.org/obo/HP_0000322,Short philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0000322,,,
http://purl.obolibrary.org/obo/HP_0000343,Long philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0000343,,,
http://purl.obolibrary.org/obo/HP_0002002,Deep philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0002002,,,
http://purl.obolibrary.org/obo/HP_0005326,Hypoplastic philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0005326,,,
http://purl.obolibrary.org/obo/HP_0011825,Tented philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0011825,,,
http://purl.obolibrary.org/obo/HP_0011826,Philtrum with midline raphe,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0011826,,,
http://purl.obolibrary.org/obo/HP_0011827,Malaligned philtral ridges,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0011827,,,
http://purl.obolibrary.org/obo/HP_0011828,Midline sinus of philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0011828,,,
http://purl.obolibrary.org/obo/HP_0011829,Narrow philtrum,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0000288,http://purl.obolibrary.org/obo/HP_0011829,,,
http://purl.obolibrary.org/obo/HP_0002263,Exaggerated cupid's bow,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0011339,http://purl.obolibrary.org/obo/HP_0002263,,,
http://purl.obolibrary.org/obo/HP_0010800,Absent cupid's bow,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0011339,http://purl.obolibrary.org/obo/HP_0010800,,,
http://purl.obolibrary.org/obo/HP_0010804,Tented upper lip vermilion,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0011339,http://purl.obolibrary.org/obo/HP_0010804,,,
http://purl.obolibrary.org/obo/HP_0010806,U-Shaped upper lip vermilion,9,http://purl.obolibrary.org/obo/HP_0000152,http://purl.obolibrary.org/obo/HP_0000234,http://purl.obolibrary.org/obo/HP_0000271,http://purl.obolibrary.org/obo/HP_0000153,http://purl.obolibrary.org/obo/HP_0031816,http://purl.obolibrary.org/obo/HP_0000163,http://purl.obolibrary.org/obo/HP_0000159,http://purl.obolibrary.org/obo/HP_0000177,http://purl.obolibrary.org/obo/HP_0011339,http://purl.obolibrary.org/obo/HP_0010806,,,
