Term,Label,Shortest Path to Root,Path Node 1,Path Node 2,Path Node 3,Path Node 4,Path Node 5,Path Node 6,Path Node 7,Path Node 8
http://purl.obolibrary.org/obo/HP_0011242,Underdeveloped stem of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011244,http://purl.obolibrary.org/obo/HP_0011242,
http://purl.obolibrary.org/obo/HP_0011246,Underdeveloped superior crus of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011245,http://purl.obolibrary.org/obo/HP_0011246,
http://purl.obolibrary.org/obo/HP_0011247,Prominent superior crus of antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009738,http://purl.obolibrary.org/obo/HP_0011245,http://purl.obolibrary.org/obo/HP_0011247,
http://purl.obolibrary.org/obo/HP_0011268,Absent tragus,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009912,http://purl.obolibrary.org/obo/HP_0009913,http://purl.obolibrary.org/obo/HP_0011268,
http://purl.obolibrary.org/obo/HP_0011272,Underdeveloped tragus,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0009912,http://purl.obolibrary.org/obo/HP_0009913,http://purl.obolibrary.org/obo/HP_0011272,
http://purl.obolibrary.org/obo/HP_0000396,Overfolded helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008544,http://purl.obolibrary.org/obo/HP_0000396,
http://purl.obolibrary.org/obo/HP_0008577,Underfolded helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008544,http://purl.obolibrary.org/obo/HP_0008577,
http://purl.obolibrary.org/obo/HP_0008559,Hypoplastic superior helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008589,http://purl.obolibrary.org/obo/HP_0008559,
http://purl.obolibrary.org/obo/HP_0009897,Horizontal crus of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0009897,
http://purl.obolibrary.org/obo/HP_0009898,Underdeveloped crus of the helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0009898,
http://purl.obolibrary.org/obo/HP_0009899,Prominent crus of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0009899,
http://purl.obolibrary.org/obo/HP_0011255,Absent crus of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0011255,
http://purl.obolibrary.org/obo/HP_0011256,Crus of helix connected to antihelix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0011256,
http://purl.obolibrary.org/obo/HP_0011257,Serpiginous crus of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0011257,
http://purl.obolibrary.org/obo/HP_0011258,Tragal bridge of crus of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0011258,
http://purl.obolibrary.org/obo/HP_0011259,Expanded terminal portion of crus of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009895,http://purl.obolibrary.org/obo/HP_0011259,
http://purl.obolibrary.org/obo/HP_0008537,Cleft at the superior portion of the pinna,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009902,http://purl.obolibrary.org/obo/HP_0008537,
http://purl.obolibrary.org/obo/HP_0011260,Darwin notch of helix,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0009902,http://purl.obolibrary.org/obo/HP_0011260,
http://purl.obolibrary.org/obo/HP_0031229,Increased incisura length,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0031228,http://purl.obolibrary.org/obo/HP_0031229,
http://purl.obolibrary.org/obo/HP_0031230,Decreased incisura length,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0031228,http://purl.obolibrary.org/obo/HP_0031230,
http://purl.obolibrary.org/obo/HP_0031231,Narrow incisura width,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0031228,http://purl.obolibrary.org/obo/HP_0031231,
http://purl.obolibrary.org/obo/HP_0031232,Increased incisura width,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0031228,http://purl.obolibrary.org/obo/HP_0031232,
http://purl.obolibrary.org/obo/HP_0011373,Incomplete partition of the cochlea,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/HP_0008554,http://purl.obolibrary.org/obo/HP_0011373,
http://purl.obolibrary.org/obo/HP_0011381,Aplasia of the semicircular canal,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0011381,
http://purl.obolibrary.org/obo/HP_0011382,Hypoplasia of the semicircular canal,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0011382,
http://purl.obolibrary.org/obo/HP_0011383,Enlarged semicircular canal,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0011383,
http://purl.obolibrary.org/obo/HP_0040106,Abnormal lateral semicircular canal morphology,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0040106,
http://purl.obolibrary.org/obo/HP_0040107,Abnormal posterior semicircular canal morphology,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0040107,
http://purl.obolibrary.org/obo/HP_0040108,Abnormal anterior semicircular canal morphology,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0040108,
http://purl.obolibrary.org/obo/HP_0040109,Abnormal utricle morphology,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0040109,
http://purl.obolibrary.org/obo/HP_0040110,Abnormal saccule morphology,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0011380,http://purl.obolibrary.org/obo/HP_0040110,
http://purl.obolibrary.org/obo/HP_0031000,Vestibular saccular degeneration,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011376,http://purl.obolibrary.org/obo/HP_0030999,http://purl.obolibrary.org/obo/HP_0031000,
http://purl.obolibrary.org/obo/HP_0011393,Aplasia of the vestibular nerve.,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011391,http://purl.obolibrary.org/obo/HP_0011392,http://purl.obolibrary.org/obo/HP_0011393,
http://purl.obolibrary.org/obo/HP_0011394,Hypoplasia of the vestibular nerve,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011391,http://purl.obolibrary.org/obo/HP_0011392,http://purl.obolibrary.org/obo/HP_0011394,
http://purl.obolibrary.org/obo/HP_0034585,Cochlear nerve hypoplasia,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011391,http://purl.obolibrary.org/obo/HP_0011396,http://purl.obolibrary.org/obo/HP_0034585,
http://purl.obolibrary.org/obo/HP_6000988,Cochlear nerve aplasia,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0011391,http://purl.obolibrary.org/obo/HP_0011396,http://purl.obolibrary.org/obo/HP_6000988,
http://purl.obolibrary.org/obo/HP_0000362,Otosclerosis,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0008628,http://purl.obolibrary.org/obo/HP_0000362,
http://purl.obolibrary.org/obo/HP_0000381,Stapes ankylosis,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0008628,http://purl.obolibrary.org/obo/HP_0000381,
http://purl.obolibrary.org/obo/HP_0011456,Absent stapes,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0008628,http://purl.obolibrary.org/obo/HP_0011456,
http://purl.obolibrary.org/obo/HP_0200111,Absent stapes head,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0008628,http://purl.obolibrary.org/obo/HP_0200111,
http://purl.obolibrary.org/obo/HP_6001071,Incus ankylosis,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0011453,http://purl.obolibrary.org/obo/HP_6001071,
http://purl.obolibrary.org/obo/HP_0011455,Absent malleus,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0011454,http://purl.obolibrary.org/obo/HP_0011455,
http://purl.obolibrary.org/obo/HP_0040114,Absence of the reflex of the tensor tympani muscle,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0004454,http://purl.obolibrary.org/obo/HP_0040120,http://purl.obolibrary.org/obo/HP_0040114,
http://purl.obolibrary.org/obo/HP_0040123,Impairment of the reflex of the tensor tympani muscle,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0004454,http://purl.obolibrary.org/obo/HP_0040120,http://purl.obolibrary.org/obo/HP_0040123,
http://purl.obolibrary.org/obo/HP_0008529,Absence of acoustic reflex,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0004454,http://purl.obolibrary.org/obo/HP_0040121,http://purl.obolibrary.org/obo/HP_0008529,
http://purl.obolibrary.org/obo/HP_0040122,Impairment of the the acoustic reflex,6,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0011452,http://purl.obolibrary.org/obo/HP_0004454,http://purl.obolibrary.org/obo/HP_0040121,http://purl.obolibrary.org/obo/HP_0040122,
http://purl.obolibrary.org/obo/HP_0004453,Overfolding of the superior helices,7,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008544,http://purl.obolibrary.org/obo/HP_0000396,http://purl.obolibrary.org/obo/HP_0004453
http://purl.obolibrary.org/obo/HP_0008583,Underfolded superior helices,7,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000356,http://purl.obolibrary.org/obo/HP_0000377,http://purl.obolibrary.org/obo/HP_0011039,http://purl.obolibrary.org/obo/HP_0008544,http://purl.obolibrary.org/obo/HP_0008577,http://purl.obolibrary.org/obo/HP_0008583
http://purl.obolibrary.org/obo/HP_0000376,Incomplete partition of the cochlea type II,7,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/HP_0008554,http://purl.obolibrary.org/obo/HP_0011373,http://purl.obolibrary.org/obo/HP_0000376
http://purl.obolibrary.org/obo/HP_0011374,Incomplete partition of the cochlea type I,7,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000359,http://purl.obolibrary.org/obo/HP_0011390,http://purl.obolibrary.org/obo/HP_0000375,http://purl.obolibrary.org/obo/HP_0008554,http://purl.obolibrary.org/obo/HP_0011373,http://purl.obolibrary.org/obo/HP_0011374
http://purl.obolibrary.org/obo/HP_0007943,Congenital stapes ankylosis,7,http://purl.obolibrary.org/obo/HP_0000598,http://purl.obolibrary.org/obo/HP_0031703,http://purl.obolibrary.org/obo/HP_0000370,http://purl.obolibrary.org/obo/HP_0008609,http://purl.obolibrary.org/obo/HP_0004452,http://purl.obolibrary.org/obo/HP_0008628,http://purl.obolibrary.org/obo/HP_0000381,http://purl.obolibrary.org/obo/HP_0007943
